p4 (interpolated wth step=1e-10) X,p4 (interpolated wth step=1e-10) Y
0,0.3785241976182392
1e-10,0.3785241979723089
2e-10,0.3785241974321484
3e-10,0.3785241956452948
4e-10,0.3785241942193213
5e-10,0.3785241950101831
6e-10,0.378524195801045
7e-10,0.3785241965919068
7.999999999999999e-10,0.3785241973827687
8.999999999999999e-10,0.3785241981736306
9.999999999999999e-10,0.3785241989644925
1.1e-09,0.3785241997553543
1.2e-09,0.3785242005462162
1.3e-09,0.3785241998695026
1.4e-09,0.3785241991122892
1.5e-09,0.3785241983550757
1.6e-09,0.3785241975978623
1.7e-09,0.3785241968406488
1.8e-09,0.3785241960834353
1.9e-09,0.3785241953262219
2.000000000000001e-09,0.3785241945690084
2.100000000000001e-09,0.378524193811795
2.200000000000001e-09,0.3785241930545815
2.300000000000001e-09,0.3785241938118415
2.400000000000001e-09,0.3785241946521739
2.500000000000001e-09,0.3785241954925063
2.600000000000001e-09,0.3785241963328386
2.700000000000001e-09,0.378524197173171
2.800000000000001e-09,0.3785241980135034
2.900000000000001e-09,0.3785241988538358
3.000000000000001e-09,0.3785241996941681
3.100000000000001e-09,0.3785242005345005
3.200000000000001e-09,0.3785242013748329
3.300000000000001e-09,0.3785242005575991
3.400000000000001e-09,0.3785241996494439
3.500000000000002e-09,0.3785241987412887
3.600000000000002e-09,0.3785241978331336
3.700000000000002e-09,0.3785241969249784
3.800000000000002e-09,0.3785241960168232
3.900000000000002e-09,0.3785241951086681
4.000000000000002e-09,0.3785241942005129
4.100000000000002e-09,0.3785241932923578
4.200000000000002e-09,0.3785241923842026
4.300000000000002e-09,0.3785241932651042
4.400000000000002e-09,0.3785241942441397
4.500000000000002e-09,0.3785241952231752
4.600000000000002e-09,0.3785241962022107
4.700000000000002e-09,0.3785241971812462
4.800000000000002e-09,0.3785241981602817
4.900000000000003e-09,0.3785241991393172
5.000000000000003e-09,0.3785242001183527
5.100000000000003e-09,0.3785242010973882
5.200000000000003e-09,0.3785242020764237
5.300000000000003e-09,0.3785242011263167
5.400000000000003e-09,0.3785242000703919
5.500000000000003e-09,0.3785241990144671
5.600000000000003e-09,0.3785241979585423
5.700000000000003e-09,0.3785241969026174
5.800000000000003e-09,0.3785241958466926
5.900000000000003e-09,0.3785241947907677
6.000000000000003e-09,0.3785241937348429
6.100000000000003e-09,0.378524192678918
6.200000000000003e-09,0.3785241916229932
6.300000000000003e-09,0.3785241926477044
6.400000000000004e-09,0.3785241937865435
6.500000000000004e-09,0.3785241949253824
6.600000000000004e-09,0.3785241960642214
6.700000000000004e-09,0.3785241972030604
