p3 (interpolated wth step=1e-10) X,p3 (interpolated wth step=1e-10) Y
0,0.3651646576938465
1e-10,0.3651646531146391
2e-10,0.3651646551053891
3e-10,0.3651646630005267
4e-10,0.3651646692830319
5e-10,0.3651646656593674
6e-10,0.3651646620357029
7e-10,0.3651646584120384
7.999999999999999e-10,0.3651646547883739
8.999999999999999e-10,0.3651646511647094
9.999999999999999e-10,0.3651646475410449
1.1e-09,0.3651646439173804
1.2e-09,0.3651646402937159
1.3e-09,0.3651646436475711
1.4e-09,0.3651646473841594
1.5e-09,0.3651646511207478
1.6e-09,0.3651646548573361
1.7e-09,0.3651646585939244
1.8e-09,0.3651646623305128
1.9e-09,0.3651646660671011
2.000000000000001e-09,0.3651646698036895
2.100000000000001e-09,0.3651646735402778
2.200000000000001e-09,0.3651646772768662
2.300000000000001e-09,0.3651646733111373
2.400000000000001e-09,0.3651646689229184
2.500000000000001e-09,0.3651646645346996
2.600000000000001e-09,0.3651646601464807
2.700000000000001e-09,0.3651646557582618
2.800000000000001e-09,0.365164651370043
2.900000000000001e-09,0.3651646469818242
3.000000000000001e-09,0.3651646425936053
3.100000000000001e-09,0.3651646382053865
3.200000000000001e-09,0.3651646338171676
3.300000000000001e-09,0.3651646383609466
3.400000000000001e-09,0.3651646433946665
3.500000000000002e-09,0.3651646484283863
3.600000000000002e-09,0.3651646534621061
3.700000000000002e-09,0.365164658495826
3.800000000000002e-09,0.3651646635295458
3.900000000000002e-09,0.3651646685632656
4.000000000000002e-09,0.3651646735969855
4.100000000000002e-09,0.3651646786307053
4.200000000000002e-09,0.3651646836644251
4.300000000000002e-09,0.3651646784582863
4.400000000000002e-09,0.3651646726904675
4.500000000000002e-09,0.3651646669226487
4.600000000000002e-09,0.3651646611548298
4.700000000000002e-09,0.365164655387011
4.800000000000002e-09,0.3651646496191922
4.900000000000003e-09,0.3651646438513734
5.000000000000003e-09,0.3651646380835545
5.100000000000003e-09,0.3651646323157357
5.200000000000003e-09,0.3651646265479169
5.300000000000003e-09,0.365164632515091
5.400000000000003e-09,0.3651646391259566
5.500000000000003e-09,0.3651646457368223
5.600000000000003e-09,0.365164652347688
5.700000000000003e-09,0.3651646589585538
5.800000000000003e-09,0.3651646655694195
5.900000000000003e-09,0.3651646721802851
6.000000000000003e-09,0.3651646787911508
6.100000000000003e-09,0.3651646854020165
6.200000000000003e-09,0.3651646920128822
6.300000000000003e-09,0.365164685173278
6.400000000000004e-09,0.3651646775958843
6.500000000000004e-09,0.3651646700184907
6.600000000000004e-09,0.365164662441097
6.700000000000004e-09,0.3651646548637033
6.800000000000004e-09,0.3651646472863097
6.900000000000004e-09,0.365164639708916
7.000000000000004e-09,0.3651646321315223
7.100000000000004e-09,0.3651646245541286
7.200000000000004e-09,0.365164616976735
7.300000000000004e-09,0.3651646248166392
7.400000000000004e-09,0.365164633502218
7.500000000000004e-09,0.3651646421877968
7.600000000000004e-09,0.3651646508733756
7.700000000000003e-09,0.3651646595589544
7.800000000000002e-09,0.3651646682445331
7.900000000000001e-09,0.365164676930112
8e-09,0.3651646856156908
8.1e-09,0.3651646943012695
8.199999999999999e-09,0.3651647029868483
8.299999999999998e-09,0.365164693999911
8.399999999999997e-09,0.3651646840435951
8.499999999999997e-09,0.3651646740872793
8.599999999999996e-09,0.3651646641309634
8.699999999999995e-09,0.3651646541746476
8.799999999999994e-09,0.3651646442183317
8.899999999999994e-09,0.3651646342620159
8.999999999999993e-09,0.3651646243057
9.099999999999992e-09,0.3651646143493842
9.199999999999991e-09,0.3651646043930683
9.299999999999991e-09,0.3651646176953726
9.39999999999999e-09,0.3651646322734662
9.499999999999989e-09,0.3651646468515599
9.599999999999988e-09,0.3651646614296534
9.699999999999988e-09,0.365164676007747
9.799999999999987e-09,0.3651646905858407
9.899999999999986e-09,0.3651647051639342
9.999999999999985e-09,0.3651647197420279
1.009999999999998e-08,0.4122116638310329
1.019999999999998e-08,0.1322167406871307
1.029999999999998e-08,0.06544906268705281
1.039999999999998e-08,0.04528906465225661
1.049999999999998e-08,0.03243834563274827
1.059999999999998e-08,0.02286814146078903
1.069999999999998e-08,0.01693464492838273
1.079999999999998e-08,0.01176414771835251
1.089999999999998e-08,0.008919467188188111
1.099999999999998e-08,0.006752300268859346
1.109999999999998e-08,0.005372431990845543
1.119999999999998e-08,0.003992563712831739
1.129999999999998e-08,0.003012281100284685
1.139999999999997e-08,0.002703069058930817
1.149999999999997e-08,0.00239385701757695
1.159999999999997e-08,0.002084644976223082
1.169999999999997e-08,0.001775432934869215
1.179999999999997e-08,0.001466220893515347
1.189999999999997e-08,0.00115700885216148
1.199999999999997e-08,0.0008477968108076125
1.209999999999997e-08,0.0008414728561595095
1.219999999999997e-08,0.0008757459591428846
1.229999999999997e-08,0.0009100190621262597
1.239999999999997e-08,0.0009442921651096348
1.249999999999997e-08,0.0009785652680930098
1.259999999999997e-08,0.001012838371076385
1.269999999999996e-08,0.001045379167055893
1.279999999999996e-08,0.001036579853697565
1.289999999999996e-08,0.001027780540339237
1.299999999999996e-08,0.001018981226980909
1.309999999999996e-08,0.001010181913622581
1.319999999999996e-08,0.001001382600264254
1.329999999999996e-08,0.0009925832869059257
1.339999999999996e-08,0.0009837839735475978
1.349999999999996e-08,0.0009749846601892701
1.359999999999996e-08,0.0009661853468309423
1.369999999999996e-08,0.0009577928365268647
1.379999999999996e-08,0.0009591083529779535
1.389999999999996e-08,0.0009604238694290422
1.399999999999995e-08,0.0009617393858801309
1.409999999999995e-08,0.0009630549023312196
1.419999999999995e-08,0.0009643704187823083
1.429999999999995e-08,0.0009656859352333971
1.439999999999995e-08,0.0009670014516844858
1.449999999999995e-08,0.0009683169681355745
1.459999999999995e-08,0.0009696324845866632
1.469999999999995e-08,0.0009707857817144652
