b0 (interpolated wth step=1e-10) X,b0 (interpolated wth step=1e-10) Y
9.847000000000619e-07,0.85
9.848000000000619e-07,0.85
9.849000000000619e-07,0.85
9.850000000000619e-07,0.85
9.851000000000619e-07,0.85
9.852000000000619e-07,0.85
9.85300000000062e-07,0.85
9.85400000000062e-07,0.85
9.85500000000062e-07,0.85
9.85600000000062e-07,0.85
9.85700000000062e-07,0.85
9.85800000000062e-07,0.85
9.85900000000062e-07,0.85
9.86000000000062e-07,0.85
9.86100000000062e-07,0.85
9.86200000000062e-07,0.85
9.86300000000062e-07,0.85
9.86400000000062e-07,0.85
9.86500000000062e-07,0.85
9.866000000000621e-07,0.85
9.867000000000621e-07,0.85
9.868000000000621e-07,0.85
9.869000000000621e-07,0.85
9.870000000000621e-07,0.85
9.871000000000621e-07,0.85
9.872000000000621e-07,0.85
9.873000000000621e-07,0.85
9.874000000000621e-07,0.85
9.875000000000621e-07,0.85
9.876000000000621e-07,0.85
9.877000000000621e-07,0.85
9.878000000000621e-07,0.85
9.879000000000621e-07,0.85
9.880000000000622e-07,0.85
9.881000000000622e-07,0.85
9.882000000000622e-07,0.85
9.883000000000622e-07,0.85
9.884000000000622e-07,0.85
9.885000000000622e-07,0.85
9.886000000000622e-07,0.85
9.887000000000622e-07,0.85
9.888000000000622e-07,0.85
9.889000000000622e-07,0.85
9.890000000000622e-07,0.85
9.891000000000622e-07,0.85
9.892000000000622e-07,0.85
9.893000000000623e-07,0.85
9.894000000000623e-07,0.85
9.895000000000623e-07,0.85
9.896000000000623e-07,0.85
9.897000000000623e-07,0.85
9.898000000000623e-07,0.85
9.899000000000623e-07,0.85
9.900000000000623e-07,0.85
9.901000000000623e-07,0.85
9.902000000000623e-07,0.85
9.903000000000623e-07,0.85
9.904000000000623e-07,0.85
9.905000000000623e-07,0.85
9.906000000000624e-07,0.85
9.907000000000624e-07,0.85
9.908000000000624e-07,0.85
9.909000000000624e-07,0.85
9.910000000000624e-07,0.85
9.911000000000624e-07,0.85
9.912000000000624e-07,0.85
9.913000000000624e-07,0.85
9.914000000000624e-07,0.85
9.915000000000624e-07,0.85
9.916000000000624e-07,0.85
9.917000000000624e-07,0.85
9.918000000000624e-07,0.85
9.919000000000625e-07,0.85
9.920000000000625e-07,0.85
9.921000000000625e-07,0.85
9.922000000000625e-07,0.85
9.923000000000625e-07,0.85
9.924000000000625e-07,0.85
9.925000000000625e-07,0.85
9.926000000000625e-07,0.85
9.927000000000625e-07,0.85
9.928000000000625e-07,0.85
9.929000000000625e-07,0.85
9.930000000000625e-07,0.85
9.931000000000625e-07,0.85
9.932000000000625e-07,0.85
9.933000000000626e-07,0.85
9.934000000000626e-07,0.85
9.935000000000626e-07,0.85
9.936000000000626e-07,0.85
9.937000000000626e-07,0.85
9.938000000000626e-07,0.85
9.939000000000626e-07,0.85
9.940000000000626e-07,0.85
9.941000000000626e-07,0.85
9.942000000000626e-07,0.85
9.943000000000626e-07,0.85
9.944000000000626e-07,0.85
9.945000000000626e-07,0.85
9.946000000000627e-07,0.85
9.947000000000627e-07,0.85
9.948000000000627e-07,0.85
9.949000000000627e-07,0.85
9.950000000000627e-07,0.85
9.951000000000627e-07,0.85
9.952000000000627e-07,0.85
9.953000000000627e-07,0.85
9.954000000000627e-07,0.85
9.955000000000627e-07,0.85
9.956000000000627e-07,0.85
9.957000000000627e-07,0.85
9.958000000000627e-07,0.85
9.959000000000628e-07,0.85
9.960000000000628e-07,0.85
9.961000000000628e-07,0.85
9.962000000000628e-07,0.85
9.963000000000628e-07,0.85
9.964000000000628e-07,0.85
9.965000000000628e-07,0.85
9.966000000000628e-07,0.85
9.967000000000628e-07,0.85
9.968000000000628e-07,0.85
9.969000000000628e-07,0.85
9.970000000000628e-07,0.85
9.971000000000628e-07,0.85
9.972000000000628e-07,0.85
9.973000000000629e-07,0.85
9.974000000000629e-07,0.85
9.975000000000629e-07,0.85
9.976000000000629e-07,0.85
9.977000000000629e-07,0.85
9.978000000000629e-07,0.85
9.979000000000629e-07,0.85
9.980000000000629e-07,0.85
9.981000000000629e-07,0.85
9.982000000000629e-07,0.85
9.983000000000629e-07,0.85
9.984000000000629e-07,0.85
9.985000000000629e-07,0.85
9.98600000000063e-07,0.85
9.98700000000063e-07,0.85
9.98800000000063e-07,0.85
9.98900000000063e-07,0.85
9.99000000000063e-07,0.85
9.99100000000063e-07,0.85
9.99200000000063e-07,0.85
9.99300000000063e-07,0.85
9.99400000000063e-07,0.85
9.99500000000063e-07,0.85
9.99600000000063e-07,0.85
9.99700000000063e-07,0.85
9.99800000000063e-07,0.85
9.999000000000631e-07,0.85
1.000000000000063e-06,0.85
1.000100000000063e-06,0.8499999994636164
1.000200000000063e-06,0
1.000300000000063e-06,0
1.000400000000063e-06,0
1.000500000000063e-06,0
1.000600000000063e-06,0
1.000700000000063e-06,0
1.000800000000063e-06,0
1.000900000000063e-06,0
1.001000000000063e-06,0
1.001100000000063e-06,0
1.001200000000063e-06,0
1.001300000000063e-06,0
1.001400000000063e-06,0
1.001500000000063e-06,0
1.001600000000063e-06,0
1.001700000000063e-06,0
1.001800000000063e-06,0
1.001900000000063e-06,0
1.002000000000063e-06,0
1.002100000000063e-06,0
1.002200000000063e-06,0
1.002300000000063e-06,0
1.002400000000063e-06,0
1.002500000000063e-06,0
1.002600000000063e-06,0
1.002700000000063e-06,0
1.002800000000063e-06,0
1.002900000000063e-06,0
1.003000000000063e-06,0
1.003100000000063e-06,0
1.003200000000063e-06,0
1.003300000000063e-06,0
1.003400000000063e-06,0
1.003500000000063e-06,0
1.003600000000063e-06,0
1.003700000000063e-06,0
1.003800000000063e-06,0
1.003900000000063e-06,0
1.004000000000063e-06,0
1.004100000000063e-06,0
1.004200000000063e-06,0
1.004300000000063e-06,0
1.004400000000063e-06,0
1.004500000000063e-06,0
1.004600000000063e-06,0
1.004700000000063e-06,0
1.004800000000063e-06,0
1.004900000000063e-06,0
1.005000000000063e-06,0
1.005100000000063e-06,0
1.005200000000063e-06,0
1.005300000000063e-06,0
1.005400000000063e-06,0
1.005500000000063e-06,0
1.005600000000063e-06,0
1.005700000000063e-06,0
1.005800000000063e-06,0
1.005900000000064e-06,0
1.006000000000064e-06,0
1.006100000000064e-06,0
1.006200000000064e-06,0
1.006300000000064e-06,0
1.006400000000064e-06,0
1.006500000000064e-06,0
1.006600000000064e-06,0
1.006700000000064e-06,0
1.006800000000064e-06,0
1.006900000000064e-06,0
1.007000000000064e-06,0
1.007100000000064e-06,0
1.007200000000064e-06,0
1.007300000000064e-06,0
1.007400000000064e-06,0
1.007500000000064e-06,0
1.007600000000064e-06,0
1.007700000000064e-06,0
1.007800000000064e-06,0
1.007900000000064e-06,0
1.008000000000064e-06,0
1.008100000000064e-06,0
1.008200000000064e-06,0
1.008300000000064e-06,0
1.008400000000064e-06,0
1.008500000000064e-06,0
1.008600000000064e-06,0
1.008700000000064e-06,0
1.008800000000064e-06,0
1.008900000000064e-06,0
1.009000000000064e-06,0
1.009100000000064e-06,0
1.009200000000064e-06,0
1.009300000000064e-06,0
1.009400000000064e-06,0
1.009500000000064e-06,0
1.009600000000064e-06,0
1.009700000000064e-06,0
1.009800000000064e-06,0
1.009900000000064e-06,0
1.010000000000064e-06,0
1.010100000000064e-06,0
1.010200000000064e-06,0
1.010300000000064e-06,0
1.010400000000064e-06,0
1.010500000000064e-06,0
1.010600000000064e-06,0
1.010700000000064e-06,0
1.010800000000064e-06,0
1.010900000000064e-06,0
1.011000000000064e-06,0
1.011100000000064e-06,0
1.011200000000064e-06,0
1.011300000000064e-06,0
1.011400000000064e-06,0
1.011500000000064e-06,0
1.011600000000064e-06,0
1.011700000000064e-06,0
1.011800000000064e-06,0
1.011900000000064e-06,0
1.012000000000064e-06,0
1.012100000000064e-06,0
1.012200000000064e-06,0
1.012300000000064e-06,0
1.012400000000064e-06,0
1.012500000000064e-06,0
1.012600000000064e-06,0
1.012700000000064e-06,0
1.012800000000064e-06,0
1.012900000000064e-06,0
1.013000000000064e-06,0
1.013100000000064e-06,0
1.013200000000064e-06,0
1.013300000000064e-06,0
1.013400000000064e-06,0
1.013500000000064e-06,0
1.013600000000064e-06,0
1.013700000000064e-06,0
1.013800000000064e-06,0
1.013900000000064e-06,0
1.014000000000064e-06,0
1.014100000000064e-06,0
1.014200000000064e-06,0
1.014300000000064e-06,0
1.014400000000064e-06,0
1.014500000000064e-06,0
1.014600000000064e-06,0
1.014700000000064e-06,0
1.014800000000064e-06,0
1.014900000000064e-06,0
1.015000000000064e-06,0
1.015100000000064e-06,0
1.015200000000064e-06,0
1.015300000000064e-06,0
1.015400000000064e-06,0
1.015500000000064e-06,0
1.015600000000064e-06,0
1.015700000000064e-06,0
1.015800000000064e-06,0
1.015900000000064e-06,0
1.016000000000064e-06,0
1.016100000000064e-06,0
1.016200000000064e-06,0
1.016300000000064e-06,0
1.016400000000064e-06,0
1.016500000000064e-06,0
1.016600000000064e-06,0
1.016700000000064e-06,0
1.016800000000064e-06,0
1.016900000000064e-06,0
1.017000000000064e-06,0
1.017100000000064e-06,0
1.017200000000064e-06,0
1.017300000000064e-06,0
1.017400000000064e-06,0
1.017500000000064e-06,0
1.017600000000064e-06,0
1.017700000000064e-06,0
1.017800000000064e-06,0
1.017900000000064e-06,0
1.018000000000064e-06,0
1.018100000000064e-06,0
1.018200000000064e-06,0
1.018300000000064e-06,0
1.018400000000064e-06,0
1.018500000000064e-06,0
1.018600000000064e-06,0
1.018700000000064e-06,0
1.018800000000064e-06,0
1.018900000000064e-06,0
1.019000000000064e-06,0
1.019100000000064e-06,0
1.019200000000065e-06,0
1.019300000000065e-06,0
1.019400000000065e-06,0
1.019500000000065e-06,0
1.019600000000065e-06,0
1.019700000000065e-06,6.170962357077473e-13
1.019800000000065e-06,1.611360832628073e-12
1.019900000000065e-06,2.605625429548398e-12
1.020000000000065e-06,5.489832289391933e-10
1.020100000000065e-06,0.85
1.020200000000065e-06,0.85
1.020300000000065e-06,0.85
1.020400000000065e-06,0.85
1.020500000000065e-06,0.85
1.020600000000065e-06,0.85
1.020700000000065e-06,0.85
1.020800000000065e-06,0.85
1.020900000000065e-06,0.85
1.021000000000065e-06,0.85
1.021100000000065e-06,0.85
1.021200000000065e-06,0.85
1.021300000000065e-06,0.85
1.021400000000065e-06,0.85
1.021500000000065e-06,0.85
1.021600000000065e-06,0.85
1.021700000000065e-06,0.85
1.021800000000065e-06,0.85
1.021900000000065e-06,0.85
1.022000000000065e-06,0.85
1.022100000000065e-06,0.85
1.022200000000065e-06,0.85
1.022300000000065e-06,0.85
1.022400000000065e-06,0.85
1.022500000000065e-06,0.85
1.022600000000065e-06,0.85
1.022700000000065e-06,0.85
1.022800000000065e-06,0.85
1.022900000000065e-06,0.85
1.023000000000065e-06,0.85
1.023100000000065e-06,0.85
1.023200000000065e-06,0.85
1.023300000000065e-06,0.85
1.023400000000065e-06,0.85
1.023500000000065e-06,0.85
1.023600000000065e-06,0.85
1.023700000000065e-06,0.85
1.023800000000065e-06,0.85
1.023900000000065e-06,0.85
1.024000000000065e-06,0.85
1.024100000000065e-06,0.85
1.024200000000065e-06,0.85
1.024300000000065e-06,0.85
1.024400000000065e-06,0.85
1.024500000000065e-06,0.85
1.024600000000065e-06,0.85
1.024700000000065e-06,0.85
1.024800000000065e-06,0.85
1.024900000000065e-06,0.85
1.025000000000065e-06,0.85
1.025100000000065e-06,0.85
1.025200000000065e-06,0.85
1.025300000000065e-06,0.85
1.025400000000065e-06,0.85
1.025500000000065e-06,0.85
1.025600000000065e-06,0.85
1.025700000000065e-06,0.85
1.025800000000065e-06,0.85
1.025900000000065e-06,0.85
1.026000000000065e-06,0.85
1.026100000000065e-06,0.85
1.026200000000065e-06,0.85
1.026300000000065e-06,0.85
1.026400000000065e-06,0.85
1.026500000000065e-06,0.85
1.026600000000065e-06,0.85
1.026700000000065e-06,0.85
1.026800000000065e-06,0.85
1.026900000000065e-06,0.85
1.027000000000065e-06,0.85
1.027100000000065e-06,0.85
1.027200000000065e-06,0.85
1.027300000000065e-06,0.85
1.027400000000065e-06,0.85
1.027500000000065e-06,0.85
1.027600000000065e-06,0.85
1.027700000000065e-06,0.85
1.027800000000065e-06,0.85
1.027900000000065e-06,0.85
1.028000000000065e-06,0.85
1.028100000000065e-06,0.85
1.028200000000065e-06,0.85
1.028300000000065e-06,0.85
1.028400000000065e-06,0.85
1.028500000000065e-06,0.85
1.028600000000065e-06,0.85
1.028700000000065e-06,0.85
1.028800000000065e-06,0.85
1.028900000000065e-06,0.85
1.029000000000065e-06,0.85
1.029100000000065e-06,0.85
1.029200000000065e-06,0.85
1.029300000000065e-06,0.85
1.029400000000065e-06,0.85
1.029500000000065e-06,0.85
1.029600000000065e-06,0.85
1.029700000000065e-06,0.85
1.029800000000065e-06,0.85
1.029900000000065e-06,0.85
1.030000000000065e-06,0.85
1.030100000000065e-06,0.85
1.030200000000065e-06,0.85
1.030300000000065e-06,0.85
1.030400000000065e-06,0.85
1.030500000000065e-06,0.85
1.030600000000065e-06,0.85
1.030700000000065e-06,0.85
1.030800000000065e-06,0.85
1.030900000000065e-06,0.85
1.031000000000065e-06,0.85
1.031100000000065e-06,0.85
1.031200000000065e-06,0.85
1.031300000000065e-06,0.85
1.031400000000065e-06,0.85
1.031500000000065e-06,0.85
1.031600000000065e-06,0.85
1.031700000000065e-06,0.85
1.031800000000065e-06,0.85
1.031900000000065e-06,0.85
1.032000000000065e-06,0.85
1.032100000000065e-06,0.85
1.032200000000065e-06,0.85
1.032300000000065e-06,0.85
1.032400000000065e-06,0.85
1.032500000000066e-06,0.85
1.032600000000066e-06,0.85
1.032700000000066e-06,0.85
1.032800000000066e-06,0.85
1.032900000000066e-06,0.85
1.033000000000066e-06,0.85
1.033100000000066e-06,0.85
1.033200000000066e-06,0.85
1.033300000000066e-06,0.85
1.033400000000066e-06,0.85
1.033500000000066e-06,0.85
1.033600000000066e-06,0.85
1.033700000000066e-06,0.85
1.033800000000066e-06,0.85
1.033900000000066e-06,0.85
1.034000000000066e-06,0.85
1.034100000000066e-06,0.85
1.034200000000066e-06,0.85
1.034300000000066e-06,0.85
1.034400000000066e-06,0.85
1.034500000000066e-06,0.85
1.034600000000066e-06,0.85
1.034700000000066e-06,0.85
1.034800000000066e-06,0.85
1.034900000000066e-06,0.85
1.035000000000066e-06,0.85
1.035100000000066e-06,0.85
1.035200000000066e-06,0.85
1.035300000000066e-06,0.85
1.035400000000066e-06,0.85
1.035500000000066e-06,0.85
1.035600000000066e-06,0.85
1.035700000000066e-06,0.85
1.035800000000066e-06,0.85
1.035900000000066e-06,0.85
1.036000000000066e-06,0.85
1.036100000000066e-06,0.85
1.036200000000066e-06,0.85
1.036300000000066e-06,0.85
1.036400000000066e-06,0.85
1.036500000000066e-06,0.85
1.036600000000066e-06,0.85
1.036700000000066e-06,0.85
1.036800000000066e-06,0.85
1.036900000000066e-06,0.85
1.037000000000066e-06,0.85
1.037100000000066e-06,0.85
1.037200000000066e-06,0.85
1.037300000000066e-06,0.85
1.037400000000066e-06,0.85
1.037500000000066e-06,0.85
1.037600000000066e-06,0.85
1.037700000000066e-06,0.85
1.037800000000066e-06,0.85
1.037900000000066e-06,0.85
1.038000000000066e-06,0.85
1.038100000000066e-06,0.85
1.038200000000066e-06,0.85
1.038300000000066e-06,0.85
1.038400000000066e-06,0.85
1.038500000000066e-06,0.85
1.038600000000066e-06,0.85
1.038700000000066e-06,0.85
1.038800000000066e-06,0.85
1.038900000000066e-06,0.85
1.039000000000066e-06,0.85
1.039100000000066e-06,0.85
1.039200000000066e-06,0.85
1.039300000000066e-06,0.85
1.039400000000066e-06,0.85
1.039500000000066e-06,0.85
1.039600000000066e-06,0.85
1.039700000000066e-06,0.85
1.039800000000066e-06,0.85
1.039900000000066e-06,0.85
1.040000000000066e-06,0.85
1.040100000000066e-06,0.8499999994384171
1.040200000000066e-06,0
1.040300000000066e-06,0
1.040400000000066e-06,0
1.040500000000066e-06,0
1.040600000000066e-06,0
1.040700000000066e-06,0
1.040800000000066e-06,0
1.040900000000066e-06,0
1.041000000000066e-06,0
1.041100000000066e-06,0
1.041200000000066e-06,0
1.041300000000066e-06,0
1.041400000000066e-06,0
1.041500000000066e-06,0
1.041600000000066e-06,0
1.041700000000066e-06,0
1.041800000000066e-06,0
1.041900000000066e-06,0
1.042000000000066e-06,0
1.042100000000066e-06,0
1.042200000000066e-06,0
1.042300000000066e-06,0
1.042400000000066e-06,0
1.042500000000066e-06,0
1.042600000000066e-06,0
1.042700000000066e-06,0
1.042800000000066e-06,0
1.042900000000066e-06,0
1.043000000000066e-06,0
1.043100000000066e-06,0
1.043200000000066e-06,0
1.043300000000066e-06,0
1.043400000000066e-06,0
1.043500000000066e-06,0
1.043600000000066e-06,0
1.043700000000066e-06,0
1.043800000000066e-06,0
1.043900000000066e-06,0
1.044000000000066e-06,0
1.044100000000066e-06,0
1.044200000000066e-06,0
1.044300000000066e-06,0
1.044400000000066e-06,0
1.044500000000066e-06,0
1.044600000000066e-06,0
1.044700000000066e-06,0
1.044800000000066e-06,0
1.044900000000066e-06,0
1.045000000000066e-06,0
1.045100000000066e-06,0
1.045200000000066e-06,0
1.045300000000066e-06,0
1.045400000000066e-06,0
1.045500000000066e-06,0
1.045600000000066e-06,0
1.045700000000066e-06,0
1.045800000000066e-06,0
1.045900000000067e-06,0
1.046000000000067e-06,0
1.046100000000067e-06,0
1.046200000000067e-06,0
1.046300000000067e-06,0
1.046400000000067e-06,0
1.046500000000067e-06,0
1.046600000000067e-06,0
1.046700000000067e-06,0
1.046800000000067e-06,0
1.046900000000067e-06,0
1.047000000000067e-06,0
1.047100000000067e-06,0
1.047200000000067e-06,0
1.047300000000067e-06,0
1.047400000000067e-06,0
1.047500000000067e-06,0
1.047600000000067e-06,0
1.047700000000067e-06,0
1.047800000000067e-06,0
1.047900000000067e-06,0
1.048000000000067e-06,0
1.048100000000067e-06,0
1.048200000000067e-06,0
1.048300000000067e-06,0
1.048400000000067e-06,0
1.048500000000067e-06,0
1.048600000000067e-06,0
1.048700000000067e-06,0
1.048800000000067e-06,0
1.048900000000067e-06,0
1.049000000000067e-06,0
1.049100000000067e-06,0
1.049200000000067e-06,0
1.049300000000067e-06,0
1.049400000000067e-06,0
1.049500000000067e-06,0
1.049600000000067e-06,0
1.049700000000067e-06,0
1.049800000000067e-06,0
1.049900000000067e-06,0
1.050000000000067e-06,0
1.050100000000067e-06,0
1.050200000000067e-06,0
1.050300000000067e-06,0
1.050400000000067e-06,0
1.050500000000067e-06,0
1.050600000000067e-06,0
1.050700000000067e-06,0
1.050800000000067e-06,0
1.050900000000067e-06,0
1.051000000000067e-06,0
1.051100000000067e-06,0
1.051200000000067e-06,0
1.051300000000067e-06,0
1.051400000000067e-06,0
1.051500000000067e-06,0
1.051600000000067e-06,0
1.051700000000067e-06,0
1.051800000000067e-06,0
1.051900000000067e-06,0
1.052000000000067e-06,0
1.052100000000067e-06,0
1.052200000000067e-06,0
1.052300000000067e-06,0
1.052400000000067e-06,0
1.052500000000067e-06,0
1.052600000000067e-06,0
1.052700000000067e-06,0
1.052800000000067e-06,0
1.052900000000067e-06,0
1.053000000000067e-06,0
1.053100000000067e-06,0
1.053200000000067e-06,0
1.053300000000067e-06,0
1.053400000000067e-06,0
1.053500000000067e-06,0
1.053600000000067e-06,0
1.053700000000067e-06,0
1.053800000000067e-06,0
1.053900000000067e-06,0
1.054000000000067e-06,0
1.054100000000067e-06,0
1.054200000000067e-06,0
1.054300000000067e-06,0
1.054400000000067e-06,0
1.054500000000067e-06,0
1.054600000000067e-06,0
1.054700000000067e-06,0
1.054800000000067e-06,0
1.054900000000067e-06,0
1.055000000000067e-06,0
1.055100000000067e-06,0
1.055200000000067e-06,0
1.055300000000067e-06,0
1.055400000000067e-06,0
1.055500000000067e-06,0
1.055600000000067e-06,0
1.055700000000067e-06,0
1.055800000000067e-06,0
1.055900000000067e-06,0
1.056000000000067e-06,0
1.056100000000067e-06,0
1.056200000000067e-06,0
1.056300000000067e-06,0
1.056400000000067e-06,0
1.056500000000067e-06,0
1.056600000000067e-06,0
1.056700000000067e-06,0
1.056800000000067e-06,0
1.056900000000067e-06,0
1.057000000000067e-06,0
1.057100000000067e-06,0
1.057200000000067e-06,0
1.057300000000067e-06,0
1.057400000000067e-06,0
1.057500000000067e-06,0
1.057600000000067e-06,0
1.057700000000067e-06,0
1.057800000000067e-06,0
1.057900000000067e-06,0
1.058000000000067e-06,0
1.058100000000067e-06,0
1.058200000000067e-06,0
1.058300000000067e-06,0
1.058400000000067e-06,0
1.058500000000067e-06,0
1.058600000000067e-06,0
1.058700000000067e-06,0
1.058800000000067e-06,0
1.058900000000067e-06,0
1.059000000000067e-06,0
1.059100000000067e-06,0
1.059200000000068e-06,0
1.059300000000068e-06,0
1.059400000000068e-06,0
1.059500000000068e-06,2.324551923763901e-13
1.059600000000068e-06,9.059421591576862e-13
1.059700000000068e-06,1.579429125938982e-12
1.059800000000068e-06,2.252916092720278e-12
1.059900000000068e-06,2.926403059501574e-12
1.060000000000068e-06,5.741824591200088e-10
1.060100000000068e-06,0.85
1.060200000000068e-06,0.85
1.060300000000068e-06,0.85
1.060400000000068e-06,0.85
1.060500000000068e-06,0.85
1.060600000000068e-06,0.85
1.060700000000068e-06,0.85
1.060800000000068e-06,0.85
1.060900000000068e-06,0.85
1.061000000000068e-06,0.85
1.061100000000068e-06,0.85
1.061200000000068e-06,0.85
1.061300000000068e-06,0.85
1.061400000000068e-06,0.85
1.061500000000068e-06,0.85
1.061600000000068e-06,0.85
1.061700000000068e-06,0.85
1.061800000000068e-06,0.85
1.061900000000068e-06,0.85
1.062000000000068e-06,0.85
1.062100000000068e-06,0.85
1.062200000000068e-06,0.85
1.062300000000068e-06,0.85
1.062400000000068e-06,0.85
1.062500000000068e-06,0.85
1.062600000000068e-06,0.85
1.062700000000068e-06,0.85
1.062800000000068e-06,0.85
1.062900000000068e-06,0.85
1.063000000000068e-06,0.85
1.063100000000068e-06,0.85
1.063200000000068e-06,0.85
1.063300000000068e-06,0.85
1.063400000000068e-06,0.85
1.063500000000068e-06,0.85
1.063600000000068e-06,0.85
1.063700000000068e-06,0.85
1.063800000000068e-06,0.85
1.063900000000068e-06,0.85
1.064000000000068e-06,0.85
1.064100000000068e-06,0.85
1.064200000000068e-06,0.85
1.064300000000068e-06,0.85
1.064400000000068e-06,0.85
1.064500000000068e-06,0.85
1.064600000000068e-06,0.85
1.064700000000068e-06,0.85
1.064800000000068e-06,0.85
1.064900000000068e-06,0.85
1.065000000000068e-06,0.85
1.065100000000068e-06,0.85
1.065200000000068e-06,0.85
1.065300000000068e-06,0.85
1.065400000000068e-06,0.85
1.065500000000068e-06,0.85
1.065600000000068e-06,0.85
1.065700000000068e-06,0.85
1.065800000000068e-06,0.85
1.065900000000068e-06,0.85
1.066000000000068e-06,0.85
1.066100000000068e-06,0.85
1.066200000000068e-06,0.85
1.066300000000068e-06,0.85
1.066400000000068e-06,0.85
1.066500000000068e-06,0.85
1.066600000000068e-06,0.85
1.066700000000068e-06,0.85
1.066800000000068e-06,0.85
1.066900000000068e-06,0.85
1.067000000000068e-06,0.85
1.067100000000068e-06,0.85
1.067200000000068e-06,0.85
1.067300000000068e-06,0.85
1.067400000000068e-06,0.85
1.067500000000068e-06,0.85
1.067600000000068e-06,0.85
1.067700000000068e-06,0.85
1.067800000000068e-06,0.85
1.067900000000068e-06,0.85
1.068000000000068e-06,0.85
1.068100000000068e-06,0.85
1.068200000000068e-06,0.85
1.068300000000068e-06,0.85
1.068400000000068e-06,0.85
1.068500000000068e-06,0.85
1.068600000000068e-06,0.85
1.068700000000068e-06,0.85
1.068800000000068e-06,0.85
1.068900000000068e-06,0.85
1.069000000000068e-06,0.85
1.069100000000068e-06,0.85
1.069200000000068e-06,0.85
1.069300000000068e-06,0.85
1.069400000000068e-06,0.85
1.069500000000068e-06,0.85
1.069600000000068e-06,0.85
1.069700000000068e-06,0.85
1.069800000000068e-06,0.85
1.069900000000068e-06,0.85
1.070000000000068e-06,0.85
1.070100000000068e-06,0.85
1.070200000000068e-06,0.85
1.070300000000068e-06,0.85
1.070400000000068e-06,0.85
1.070500000000068e-06,0.85
1.070600000000068e-06,0.85
1.070700000000068e-06,0.85
1.070800000000068e-06,0.85
1.070900000000068e-06,0.85
1.071000000000068e-06,0.85
1.071100000000068e-06,0.85
1.071200000000068e-06,0.85
1.071300000000068e-06,0.85
1.071400000000068e-06,0.85
1.071500000000068e-06,0.85
1.071600000000068e-06,0.85
1.071700000000068e-06,0.85
1.071800000000068e-06,0.85
1.071900000000068e-06,0.85
1.072000000000068e-06,0.85
1.072100000000068e-06,0.85
1.072200000000068e-06,0.85
1.072300000000068e-06,0.85
1.072400000000068e-06,0.85
1.072500000000069e-06,0.85
1.072600000000069e-06,0.85
1.072700000000069e-06,0.85
1.072800000000069e-06,0.85
1.072900000000069e-06,0.85
1.073000000000069e-06,0.85
1.073100000000069e-06,0.85
1.073200000000069e-06,0.85
1.073300000000069e-06,0.85
1.073400000000069e-06,0.85
1.073500000000069e-06,0.85
1.073600000000069e-06,0.85
1.073700000000069e-06,0.85
1.073800000000069e-06,0.85
1.073900000000069e-06,0.85
1.074000000000069e-06,0.85
1.074100000000069e-06,0.85
1.074200000000069e-06,0.85
1.074300000000069e-06,0.85
1.074400000000069e-06,0.85
1.074500000000069e-06,0.85
1.074600000000069e-06,0.85
1.074700000000069e-06,0.85
1.074800000000069e-06,0.85
1.074900000000069e-06,0.85
1.075000000000069e-06,0.85
1.075100000000069e-06,0.85
1.075200000000069e-06,0.85
1.075300000000069e-06,0.85
1.075400000000069e-06,0.85
1.075500000000069e-06,0.85
1.075600000000069e-06,0.85
1.075700000000069e-06,0.85
1.075800000000069e-06,0.85
1.075900000000069e-06,0.85
1.076000000000069e-06,0.85
1.076100000000069e-06,0.85
1.076200000000069e-06,0.85
1.076300000000069e-06,0.85
1.076400000000069e-06,0.85
1.076500000000069e-06,0.85
1.076600000000069e-06,0.85
1.076700000000069e-06,0.85
1.076800000000069e-06,0.85
1.076900000000069e-06,0.85
1.077000000000069e-06,0.85
1.077100000000069e-06,0.85
1.077200000000069e-06,0.85
1.077300000000069e-06,0.85
1.077400000000069e-06,0.85
1.077500000000069e-06,0.85
1.077600000000069e-06,0.85
1.077700000000069e-06,0.85
1.077800000000069e-06,0.85
1.077900000000069e-06,0.85
1.078000000000069e-06,0.85
1.078100000000069e-06,0.85
1.078200000000069e-06,0.85
1.078300000000069e-06,0.85
1.078400000000069e-06,0.85
1.078500000000069e-06,0.85
1.078600000000069e-06,0.85
1.078700000000069e-06,0.85
1.078800000000069e-06,0.85
1.078900000000069e-06,0.85
1.079000000000069e-06,0.85
1.079100000000069e-06,0.85
1.079200000000069e-06,0.85
1.079300000000069e-06,0.85
1.079400000000069e-06,0.85
1.079500000000069e-06,0.85
1.079600000000069e-06,0.85
1.079700000000069e-06,0.85
1.079800000000069e-06,0.85
1.079900000000069e-06,0.85
1.080000000000069e-06,0.85
1.080100000000069e-06,0.8499999994132179
1.080200000000069e-06,0
1.080300000000069e-06,0
1.080400000000069e-06,0
1.080500000000069e-06,0
1.080600000000069e-06,0
1.080700000000069e-06,0
1.080800000000069e-06,0
1.080900000000069e-06,0
1.081000000000069e-06,0
1.081100000000069e-06,0
1.081200000000069e-06,0
1.081300000000069e-06,0
1.081400000000069e-06,0
1.081500000000069e-06,0
1.081600000000069e-06,0
1.081700000000069e-06,0
1.081800000000069e-06,0
1.081900000000069e-06,0
1.082000000000069e-06,0
1.082100000000069e-06,0
1.082200000000069e-06,0
1.082300000000069e-06,0
1.082400000000069e-06,0
1.082500000000069e-06,0
1.082600000000069e-06,0
