p2 (interpolated wth step=1e-10) X,p2 (interpolated wth step=1e-10) Y
0,0.3656826247208156
1e-10,0.365682620742346
2e-10,0.3656826224316454
3e-10,0.3656826291511925
4e-10,0.3656826344965758
5e-10,0.3656826314006671
6e-10,0.3656826283047583
7e-10,0.3656826252088496
7.999999999999999e-10,0.3656826221129408
8.999999999999999e-10,0.3656826190170321
9.999999999999999e-10,0.3656826159211233
1.1e-09,0.3656826128252146
1.2e-09,0.3656826097293059
1.3e-09,0.3656826126032861
1.4e-09,0.3656826158047286
1.5e-09,0.3656826190061711
1.6e-09,0.3656826222076135
1.7e-09,0.365682625409056
1.8e-09,0.3656826286104984
1.9e-09,0.3656826318119409
2.000000000000001e-09,0.3656826350133834
2.100000000000001e-09,0.3656826382148259
2.200000000000001e-09,0.3656826414162684
2.300000000000001e-09,0.3656826380158167
2.400000000000001e-09,0.3656826342532359
2.500000000000001e-09,0.3656826304906551
2.600000000000001e-09,0.3656826267280743
2.700000000000001e-09,0.3656826229654934
2.800000000000001e-09,0.3656826192029126
2.900000000000001e-09,0.3656826154403318
3.000000000000001e-09,0.365682611677751
3.100000000000001e-09,0.3656826079151701
3.200000000000001e-09,0.3656826041525893
3.300000000000001e-09,0.3656826080499591
3.400000000000001e-09,0.3656826123674948
3.500000000000002e-09,0.3656826166850307
3.600000000000002e-09,0.3656826210025665
3.700000000000002e-09,0.3656826253201023
3.800000000000002e-09,0.3656826296376381
3.900000000000002e-09,0.3656826339551739
4.000000000000002e-09,0.3656826382727097
4.100000000000002e-09,0.3656826425902455
4.200000000000002e-09,0.3656826469077814
4.300000000000002e-09,0.3656826424405417
4.400000000000002e-09,0.3656826374914368
4.500000000000002e-09,0.3656826325423318
4.600000000000002e-09,0.3656826275932268
4.700000000000002e-09,0.3656826226441219
4.800000000000002e-09,0.3656826176950169
4.900000000000003e-09,0.365682612745912
5.000000000000003e-09,0.365682607796807
5.100000000000003e-09,0.365682602847702
5.200000000000003e-09,0.3656825978985971
5.300000000000003e-09,0.365682603021055
5.400000000000003e-09,0.3656826086959616
5.500000000000003e-09,0.3656826143708682
5.600000000000003e-09,0.3656826200457748
5.700000000000003e-09,0.3656826257206814
5.800000000000003e-09,0.365682631395588
5.900000000000003e-09,0.3656826370704946
6.000000000000003e-09,0.3656826427454012
6.100000000000003e-09,0.3656826484203078
6.200000000000003e-09,0.3656826540952144
6.300000000000003e-09,0.365682648221137
6.400000000000004e-09,0.365682641713571
6.500000000000004e-09,0.365682635206005
6.600000000000004e-09,0.365682628698439
6.700000000000004e-09,0.3656826221908731
6.800000000000004e-09,0.3656826156833071
6.900000000000004e-09,0.365682609175741
7.000000000000004e-09,0.365682602668175
7.100000000000004e-09,0.3656825961606091
7.200000000000004e-09,0.3656825896530431
7.300000000000004e-09,0.365682596389461
7.400000000000004e-09,0.3656826038523422
7.500000000000004e-09,0.3656826113152235
7.600000000000004e-09,0.3656826187781047
7.700000000000003e-09,0.365682626240986
